"annotation_id","annotator","created_at","duygu_label","id","label","lead_time","text","updated_at"
2820,"1","2024-08-02T18:06:06.035940Z","[{""start"":0,""end"":7,""text"":""turknet"",""labels"":[""negative""]}]",5176,"[{""start"":0,""end"":7,""text"":""turknet"",""labels"":[""Entity""]}]",10.391,"turknet sağla internet cidden yor iki gün teknik servis yolla düzelt de yine aynı hat devam et 1 gün sür düzgün ilerle gece gece yüzyıl tek iş olan internet yüz","2024-08-02T18:06:06.035940Z"
2821,"1","2024-08-02T18:06:17.211241Z","[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""negative""]}]",5177,"[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""Entity""]}]",10.905,"turkcell saçmalık hattımı taşı iste al hat bak ne","2024-08-02T18:06:17.211241Z"
2822,"1","2024-08-02T18:06:24.000269Z","[{""start"":50,""end"":58,""text"":""turkcell"",""labels"":[""neutral""]}]",5178,"[{""start"":50,""end"":58,""text"":""turkcell"",""labels"":[""Entity""]}]",9.392999999999999,"tartış odak olan boğaziçi rektör pro de naci inci turkcell yönetim gir maaş belli ol mynetfinans aracılığıyla","2024-08-02T18:06:31.049308Z"
2823,"1","2024-08-02T18:06:39.090223Z","[{""start"":128,""end"":135,""text"":""turknet"",""labels"":[""negative""]},{""start"":136,""end"":150,""text"":""vodafonedestek"",""labels"":[""negative""]}]",5179,"[{""start"":128,""end"":135,""text"":""turknet"",""labels"":[""Entity""]},{""start"":136,""end"":150,""text"":""vodafonedestek"",""labels"":[""Entity""]}]",7.056,"komşu imza topla bir lüks yok sokak bulunan sokak başındaki bina fiber internet mevcut ol görüntüle yapı kur ivedilikle rica et turknet vodafonedestek becer","2024-08-02T18:06:39.090223Z"
2824,"1","2024-08-02T18:06:51.515936Z","[{""start"":8,""end"":15,""text"":""türknet"",""labels"":[""positive""]},{""start"":43,""end"":51,""text"":""vodafone"",""labels"":[""negative""]},{""start"":131,""end"":144,""text"":""turknetdestek"",""labels"":[""positive""]}]",5180,"[{""start"":8,""end"":15,""text"":""türknet"",""labels"":[""Entity""]},{""start"":43,""end"":51,""text"":""vodafone"",""labels"":[""Entity""]},{""start"":131,""end"":144,""text"":""turknetdestek"",""labels"":[""Entity""]}]",12.123,"sevgili türknet geçtiğimiz gün konu ilgili vodafone iletişim geçmiş bir sonuç al sebep internet sağlayıcımı değiştirmeye karar ver turknetdestek konu detaylıca tekrar açıkla iste","2024-08-02T18:06:51.516935Z"
2825,"1","2024-08-02T18:06:54.901257Z","[{""start"":40,""end"":48,""text"":""turkcell"",""labels"":[""neutral""]}]",5181,"[{""start"":40,""end"":48,""text"":""turkcell"",""labels"":[""Entity""]}]",3.128,"boğaziçi nin kayyum rektör naci inci ye turkcell görev maaş d youtube aracılığıyla","2024-08-02T18:06:54.901257Z"
2826,"1","2024-08-02T18:06:59.376993Z","[{""start"":93,""end"":105,""text"":""türk telekom"",""labels"":[""neutral""]}]",5182,"[{""start"":93,""end"":105,""text"":""türk telekom"",""labels"":[""Entity""]}]",4.252,"betmoney gün ön çıkan basketbol karşılaş minnesota tim enver nuggets orlando mal cleveland c türk telekom darruşafaka 10 sınırsız çevrimsiz nakit konu 25 spor kayıp konu","2024-08-02T18:06:59.376993Z"
2827,"1","2024-08-02T18:07:17.041124Z","[{""start"":66,""end"":74,""text"":""vodafone"",""labels"":[""negative""]},{""start"":178,""end"":192,""text"":""vodafonedestek"",""labels"":[""negative""]},{""start"":193,""end"":203,""text"":""vodafoneuk"",""labels"":[""negative""]},{""start"":204,""end"":217,""text"":""vodafoneqatar"",""labels"":[""negative""]},{""start"":156,""end"":166,""text"":""vodafonetr"",""labels"":[""negative""]},{""start"":167,""end"":177,""text"":""vodafoneuk"",""labels"":[""negative""]}]",5183,"[{""start"":66,""end"":74,""text"":""vodafone"",""labels"":[""Entity""]},{""start"":178,""end"":192,""text"":""vodafonedestek"",""labels"":[""Entity""]},{""start"":193,""end"":203,""text"":""vodafoneuk"",""labels"":[""Entity""]},{""start"":204,""end"":217,""text"":""vodafoneqatar"",""labels"":[""Entity""]},{""start"":156,""end"":166,""text"":""vodafonetr"",""labels"":[""Entity""]},{""start"":167,""end"":177,""text"":""vodafoneuk"",""labels"":[""Entity""]}]",17.406,"29 nisan pazartesi gün bahis geçen hat 200 tl kontür yükle rağmen vodafone bayi hattı kontürlü ol teyit et rağmen 163 40 tl fatura ücret tahsil et sebep ne vodafonetr vodafoneuk vodafonedestek vodafoneuk vodafoneqatar","2024-08-02T18:07:17.041124Z"
2828,"1","2024-08-02T18:07:21.663930Z","[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""neutral""]}]",5184,"[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""Entity""]}]",4.368,"turkcell ensar vakıf ayrıca sponsor değil 2016 sponsor ilgili bir haber ol","2024-08-02T18:07:21.663930Z"
2829,"1","2024-08-02T18:08:15.784160Z","[{""start"":72,""end"":80,""text"":""vodafone"",""labels"":[""negative""]}]",5185,"[{""start"":72,""end"":80,""text"":""vodafone"",""labels"":[""Entity""]}]",53.79,"kesinti indirim yap lazım aşı para art kullanılmayınca indirim ol lazım vodafone bir gel","2024-08-02T18:08:15.784160Z"
2830,"1","2024-08-02T18:08:25.365693Z","[{""start"":0,""end"":8,""text"":""vodafone"",""labels"":[""negative""]}]",5186,"[{""start"":0,""end"":8,""text"":""vodafone"",""labels"":[""Entity""]}]",9.319,"vodafone öyle saçma sapan bir operatorsunki kök wifi iyi çek su","2024-08-02T18:08:25.365693Z"
2831,"1","2024-08-02T18:08:33.163988Z","[{""start"":42,""end"":50,""text"":""turkcell"",""labels"":[""negative""]}]",5187,"[{""start"":42,""end"":50,""text"":""turkcell"",""labels"":[""Entity""]}]",7.544,"ınstagram store gör salla bir özellik gel turkcell mi yön 100 dakika ver bir","2024-08-02T18:08:33.163988Z"
2832,"1","2024-08-02T18:08:54.775646Z","[{""start"":22,""end"":30,""text"":""vodafone"",""labels"":[""negative""]}]",5188,"[{""start"":22,""end"":30,""text"":""vodafone"",""labels"":[""Entity""]}]",21.322,"aynı para 30 gb al de vodafone hediye vermiyor","2024-08-02T18:08:54.775646Z"
2833,"1","2024-08-02T18:09:05.920096Z","[{""start"":84,""end"":98,""text"":""vodafonedestek"",""labels"":[""negative""]},{""start"":99,""end"":110,""text"":""turktelekom"",""labels"":[""negative""]},{""start"":114,""end"":120,""text"":""tivibu"",""labels"":[""negative""]}]",5189,"[{""start"":84,""end"":98,""text"":""vodafonedestek"",""labels"":[""Entity""]},{""start"":99,""end"":110,""text"":""turktelekom"",""labels"":[""Entity""]},{""start"":114,""end"":120,""text"":""tivibu"",""labels"":[""Entity""]}]",10.872,"rterdogan adalet bakanlık iletişim tl iris en başka en bakan hak olan basılı fatura vodafonedestek turktelekom ne tivibu ev adres göndermiyor para gel ahkam kes gerek yapılmasını iste saygı","2024-08-02T18:09:05.920096Z"
2834,"1","2024-08-02T18:09:13.943161Z","[{""start"":84,""end"":98,""text"":""vodafonedestek"",""labels"":[""negative""]},{""start"":99,""end"":110,""text"":""turktelekom"",""labels"":[""negative""]},{""start"":114,""end"":120,""text"":""tivibu"",""labels"":[""negative""]}]",5190,"[{""start"":84,""end"":98,""text"":""vodafonedestek"",""labels"":[""Entity""]},{""start"":99,""end"":110,""text"":""turktelekom"",""labels"":[""Entity""]},{""start"":114,""end"":120,""text"":""tivibu"",""labels"":[""Entity""]}]",7.741,"rterdogan adalet bakanlık iletişim tl iris en başka en bakan hak olan basılı fatura vodafonedestek turktelekom ne tivibu ev adres göndermiyor para gel ahkam kes gerek yapılmasını iste saygı","2024-08-02T18:09:13.943161Z"
2835,"1","2024-08-02T18:09:25.771757Z","[{""start"":9,""end"":17,""text"":""turkcell"",""labels"":[""negative""]},{""start"":18,""end"":30,""text"":""superonlineı"",""labels"":[""negative""]},{""start"":79,""end"":87,""text"":""turkcell"",""labels"":[""negative""]}]",5191,"[{""start"":9,""end"":17,""text"":""turkcell"",""labels"":[""Entity""]},{""start"":18,""end"":30,""text"":""superonlineı"",""labels"":[""Entity""]},{""start"":79,""end"":87,""text"":""turkcell"",""labels"":[""Entity""]}]",11.559,"yıllarca turkcell superonlineı öv dur yaptığınız aq tek yaşa san boşa para ver turkcell","2024-08-02T18:09:25.771757Z"
2836,"1","2024-08-02T18:09:48.181804Z","[{""start"":49,""end"":56,""text"":""türksat"",""labels"":[""neutral""]}]",5192,"[{""start"":49,""end"":56,""text"":""türksat"",""labels"":[""Entity""]}]",22.143,"merhaba güncel kampanya tamamına link üzeri ulaş türksat kablo değerli müşteri birlikte güzel siz motivasyon kaynak hizmet göster ol ilgi teşekkür et","2024-08-02T18:09:48.181804Z"
2837,"1","2024-08-02T18:09:55.957613Z","[{""start"":175,""end"":183,""text"":""turkcell"",""labels"":[""neutral""]}]",5193,"[{""start"":175,""end"":183,""text"":""turkcell"",""labels"":[""Entity""]}]",7.458,"gaza gazze han yunus filistin sondakika mehmet şimşek kadir mısırlıoğlu hayır ekrem hayır dolar ali erbaş gazi üniversitesi sivas seda sokak bahar timur ogg özgür özel yağmur turkcell meteorolojik uyarı dolar mahsur","2024-08-02T18:09:55.957613Z"
2838,"1","2024-08-02T18:10:01.932269Z","[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""neutral""]}]",5194,"[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""Entity""]}]",5.692,"turkcell kadın futbol süper ligi 30 hafta ankara büyük belediye fomget 14 00 kadir özcan tesis","2024-08-02T18:10:01.932269Z"
2839,"1","2024-08-02T18:10:58.590526Z","[{""start"":44,""end"":51,""text"":""türksat"",""labels"":[""neutral""]},{""start"":75,""end"":82,""text"":""türksat"",""labels"":[""neutral""]}]",5195,"[{""start"":44,""end"":51,""text"":""türksat"",""labels"":[""Entity""]},{""start"":75,""end"":82,""text"":""türksat"",""labels"":[""Entity""]}]",56.357,"abone sözleşme 4 19 madde hüküm işlem sağla türksat abone önce bilgi kayıt türksat kendi kaynaklanmadığını tespit ettiği arıza durum arıza giderme hizmet ücret talep et saygı","2024-08-02T18:10:58.590526Z"
2840,"1","2024-08-02T18:11:03.752491Z","[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""negative""]},{""start"":9,""end"":17,""text"":""turkcell"",""labels"":[""negative""]}]",5196,"[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""Entity""]},{""start"":9,""end"":17,""text"":""turkcell"",""labels"":[""Entity""]}]",4.909,"turkcell turkcell ekip ankara nın göbek 10 saat arıza gidermiyor yan gel yat","2024-08-02T18:11:03.752491Z"
2841,"1","2024-08-02T18:11:11.873260Z","[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""negative""]},{""start"":9,""end"":17,""text"":""turkcell"",""labels"":[""negative""]}]",5197,"[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""Entity""]},{""start"":9,""end"":17,""text"":""turkcell"",""labels"":[""Entity""]}]",7.869,"turkcell turkcell ekip internet arıza gidermiyor site bir abone mağdur et","2024-08-02T18:11:11.873260Z"
2842,"1","2024-08-02T18:11:49.203945Z","[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""negative""]},{""start"":9,""end"":17,""text"":""turkcell"",""labels"":[""negative""]}]",5198,"[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""Entity""]},{""start"":9,""end"":17,""text"":""turkcell"",""labels"":[""Entity""]}]",37.046,"turkcell turkcell ekip kasıtlı ol internet kes şey erişim sağla","2024-08-02T18:11:49.203945Z"
2843,"1","2024-08-02T18:11:58.938690Z","[{""start"":134,""end"":142,""text"":""turkcell"",""labels"":[""negative""]},{""start"":143,""end"":151,""text"":""vadofone"",""labels"":[""negative""]},{""start"":152,""end"":163,""text"":""turktelekom"",""labels"":[""negative""]}]",5199,"[{""start"":134,""end"":142,""text"":""turkcell"",""labels"":[""Entity""]},{""start"":143,""end"":151,""text"":""vadofone"",""labels"":[""Entity""]},{""start"":152,""end"":163,""text"":""turktelekom"",""labels"":[""Entity""]}]",9.45,"gsm şirket limit aş aşım bedel yüksek fiyat fatura yansı kullanamadığımız bakiye bir sonraki bakiye eklemezler para biz tahsil et hal turkcell vadofone turktelekom","2024-08-02T18:11:58.938690Z"
2844,"1","2024-08-02T18:12:02.047843Z","[{""start"":13,""end"":21,""text"":""vodafone"",""labels"":[""neutral""]}]",5200,"[{""start"":13,""end"":21,""text"":""vodafone"",""labels"":[""Entity""]}]",2.82,"elliot smith vodafone rock bengiline gel","2024-08-02T18:12:02.047843Z"
2845,"1","2024-08-02T18:12:38.120627Z","[{""start"":93,""end"":101,""text"":""turkcell"",""labels"":[""negative""]}]",5201,"[{""start"":93,""end"":101,""text"":""turkcell"",""labels"":[""Entity""]}]",35.772,"anla fikir değişmedi sağol dünya para ver hala altyapıniz sıkıntılı başka tercih et 6 yıllık turkcell yolcu veda","2024-08-02T18:12:38.120627Z"
2846,"1","2024-08-02T18:12:43.476855Z","[{""start"":11,""end"":23,""text"":""türk telekom"",""labels"":[""negative""]}]",5202,"[{""start"":11,""end"":23,""text"":""türk telekom"",""labels"":[""Entity""]}]",5.079,"55 tl olan türk telekom hattıma 225 iste 400 düş yavaşla ver gel gıdım gıdım al gel sahur şupur 4 yıl sonraki seçim ölmemek diren kaza bela musibet dış","2024-08-02T18:12:43.476855Z"
2847,"1","2024-08-02T18:12:46.597050Z","[{""start"":0,""end"":7,""text"":""türksat"",""labels"":[""neutral""]}]",5203,"[{""start"":0,""end"":7,""text"":""türksat"",""labels"":[""Entity""]}]",2.883,"türksat 6a uzaydaki yer al logo belirle","2024-08-02T18:12:46.597050Z"
2848,"1","2024-08-02T18:12:50.443141Z","[{""start"":0,""end"":12,""text"":""türk telekom"",""labels"":[""neutral""]}]",5204,"[{""start"":0,""end"":12,""text"":""türk telekom"",""labels"":[""Entity""]}]",3.552,"türk telekom ev hat kazan","2024-08-02T18:12:50.443141Z"
2849,"1","2024-08-02T18:12:53.512168Z","[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""neutral""]}]",5205,"[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""Entity""]}]",2.809,"turkcell kadın futbol süper lig şampiyon galatasaray ol denizyusufhüseyin denizgezmis alıntı bikahve hüdakayayaözgürlük sondakika","2024-08-02T18:12:53.512168Z"
2850,"1","2024-08-02T18:13:01.787395Z","[{""start"":134,""end"":142,""text"":""turkcell"",""labels"":[""neutral""]},{""start"":165,""end"":176,""text"":""turktelekom"",""labels"":[""neutral""]}]",5206,"[{""start"":134,""end"":142,""text"":""turkcell"",""labels"":[""Entity""]},{""start"":165,""end"":176,""text"":""turktelekom"",""labels"":[""Entity""]}]",8.015,"su alt hokey ne hak kimse bir fikir yok milli takım sporcu dünya şampiyona gönder yok tek bildiğiniz futbol basketbol turkishairlines turkcell acunilicali rterdogan turktelekom flymepegasus adet tr ekrem imamoğlu","2024-08-02T18:13:01.787395Z"
2851,"1","2024-08-02T18:13:14.050664Z","[{""start"":73,""end"":81,""text"":""turkcell"",""labels"":[""neutral""]},{""start"":107,""end"":117,""text"":""vodafonetr"",""labels"":[""neutral""]},{""start"":118,""end"":129,""text"":""turktelekom"",""labels"":[""neutral""]}]",5207,"[{""start"":73,""end"":81,""text"":""turkcell"",""labels"":[""Entity""]},{""start"":107,""end"":117,""text"":""vodafonetr"",""labels"":[""Entity""]},{""start"":118,""end"":129,""text"":""turktelekom"",""labels"":[""Entity""]}]",12.001,"su alt hokey spor türkiye şampiyon ol bu kimse haber yok turkishairlines turkcell flymepegasus garantibbva vodafonetr turktelekom rterdogan ekrem imamoğlu ilker pumaturkiye niye spor bakan kanal atvcomtr showtv acunilicali","2024-08-02T18:13:14.050664Z"
2852,"1","2024-08-02T18:13:21.753930Z","[{""start"":0,""end"":8,""text"":""vodafone"",""labels"":[""neutral""]}]",5208,"[{""start"":0,""end"":8,""text"":""vodafone"",""labels"":[""Entity""]}]",7.443,"vodafone kripto cüzdan sim kart birleş blockchain akıllı telefon getirme plan açıkla blockchaininnovation blockchaintechnology blockchaincommunity","2024-08-02T18:13:21.753930Z"
2853,"1","2024-08-02T18:13:25.117872Z","[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""neutral""]}]",5209,"[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""Entity""]}]",3.054,"turkcell kadın futbol süper ligi nin 30 hafta konuk ettiği alg spor 2 0 yenen galatasaray petrol ofis şampiyon ol kadinfutbolgs futbol şampiyon kadın","2024-08-02T18:13:25.117872Z"
2854,"1","2024-08-02T18:13:35.497256Z","[{""start"":0,""end"":10,""text"":""vodafonetr"",""labels"":[""negative""]},{""start"":50,""end"":58,""text"":""vodafone"",""labels"":[""negative""]},{""start"":100,""end"":110,""text"":""vodafonetr"",""labels"":[""negative""]}]",5210,"[{""start"":0,""end"":10,""text"":""vodafonetr"",""labels"":[""Entity""]},{""start"":50,""end"":58,""text"":""vodafone"",""labels"":[""Entity""]},{""start"":100,""end"":110,""text"":""vodafonetr"",""labels"":[""Entity""]}]",10.045,"vodafonetr 9 nisan beri bir numara taşı becer hat vodafone kayıtlı numara yoktur de gün ara yaz çöz vodafonetr pişmanlıkmış 7 gün hat kap ayıp","2024-08-02T18:13:35.497256Z"
2855,"1","2024-08-02T18:13:43.033485Z","[{""start"":8,""end"":16,""text"":""turkcell"",""labels"":[""negative""]}]",5211,"[{""start"":8,""end"":16,""text"":""turkcell"",""labels"":[""Entity""]}]",7.248,"evet ev turkcell 1000mbps limitsiz fiber internet kullan ay tel sorun müşteri hizmet ara internet vermemeleri keşke speedtest sonuç ver önce 200 asla geçmedik ticaret değil yaptığınız soygun","2024-08-02T18:13:43.033485Z"
2856,"1","2024-08-02T18:13:49.507018Z","[{""start"":15,""end"":23,""text"":""turkcell"",""labels"":[""negative""]}]",5212,"[{""start"":15,""end"":23,""text"":""turkcell"",""labels"":[""Entity""]}]",6.191,"8 yıl protesto turkcell terket eş","2024-08-02T18:13:49.507018Z"
2857,"1","2024-08-02T18:13:52.815227Z","[{""start"":0,""end"":12,""text"":""türk telekom"",""labels"":[""neutral""]}]",5213,"[{""start"":0,""end"":12,""text"":""türk telekom"",""labels"":[""Entity""]}]",3.014,"türk telekom türkçe spor sporhaberleri","2024-08-02T18:13:52.815227Z"
2858,"1","2024-08-02T18:14:07.586225Z","[{""start"":22,""end"":30,""text"":""turkcell"",""labels"":[""neutral""]},{""start"":31,""end"":37,""text"":""online"",""labels"":[""neutral""]}]",5214,"[{""start"":22,""end"":30,""text"":""turkcell"",""labels"":[""Entity""]},{""start"":31,""end"":37,""text"":""online"",""labels"":[""Entity""]}]",14.472,"kanka 1000 mbps bağla turkcell online ben 80 100 ms ara oyna önce 30 du şua normal 60 falan internet hız etkili değil","2024-08-02T18:14:07.586225Z"
2859,"1","2024-08-02T18:14:41.134028Z","[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""negative""]},{""start"":21,""end"":36,""text"":""super onlinedan"",""labels"":[""negative""]}]",5215,"[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""Entity""]},{""start"":21,""end"":36,""text"":""super onlinedan"",""labels"":[""Entity""]}]",43.116,"turkcell ev internet super onlinedan 2 ay hiç memnun değilim hiç twiteri guncellemezmi bir internet ana sayfa guncelleyrmiyen bir hız","2024-08-02T18:14:54.252478Z"
2860,"1","2024-08-02T18:15:07.571399Z","[{""start"":12,""end"":18,""text"":""tüpraş"",""labels"":[""neutral""]},{""start"":38,""end"":46,""text"":""vodafone"",""labels"":[""neutral""]}]",5216,"[{""start"":12,""end"":18,""text"":""tüpraş"",""labels"":[""Entity""]},{""start"":38,""end"":46,""text"":""vodafone"",""labels"":[""Entity""]}]",10.292,"adam paylaş tüpraş önce konser olmadı vodafone iken ol mecburen görüntü kullan adam","2024-08-02T18:15:07.571399Z"
2861,"1","2024-08-02T18:15:14.598278Z","[{""start"":25,""end"":37,""text"":""türk telekom"",""labels"":[""neutral""]}]",5217,"[{""start"":25,""end"":37,""text"":""türk telekom"",""labels"":[""Entity""]}]",6.745,"internet kullan para ver türk telekom","2024-08-02T18:15:14.598278Z"
2862,"1","2024-08-02T18:15:18.133247Z","[{""start"":12,""end"":20,""text"":""turkcell"",""labels"":[""neutral""]}]",5218,"[{""start"":12,""end"":20,""text"":""turkcell"",""labels"":[""Entity""]}]",3.257,"galatasaray turkcell kadın futbol süper ligi de şampiyon ol","2024-08-02T18:15:18.133247Z"
2863,"1","2024-08-02T18:15:21.349379Z","[{""start"":22,""end"":30,""text"":""vodafone"",""labels"":[""negative""]}]",5219,"[{""start"":22,""end"":30,""text"":""vodafone"",""labels"":[""Entity""]}]",2.961,"aqqq tarife bitiyomus vodafone bir yap","2024-08-02T18:15:21.349379Z"
2864,"1","2024-08-02T18:15:29.656131Z","[{""start"":8,""end"":16,""text"":""vodafone"",""labels"":[""negative""]},{""start"":25,""end"":33,""text"":""turkcell"",""labels"":[""positive""]}]",5220,"[{""start"":8,""end"":16,""text"":""vodafone"",""labels"":[""Entity""]},{""start"":25,""end"":33,""text"":""turkcell"",""labels"":[""Entity""]}]",7.999,"5 aylık vodafone deneyim turkcell çiçek hat sorry","2024-08-02T18:15:29.656131Z"
2865,"1","2024-08-02T18:15:41.666371Z","[{""start"":25,""end"":33,""text"":""vodafone"",""labels"":[""neutral""]}]",5221,"[{""start"":25,""end"":33,""text"":""vodafone"",""labels"":[""Entity""]}]",11.68,"net station hakim ziyech vodafone istasyon","2024-08-02T18:15:41.666371Z"
2866,"1","2024-08-02T18:16:05.053938Z","[{""start"":50,""end"":61,""text"":""turktelekom"",""labels"":[""negative""]},{""start"":62,""end"":70,""text"":""turkcell"",""labels"":[""negative""]},{""start"":71,""end"":81,""text"":""vodafonetr"",""labels"":[""negative""]}]",5222,"[{""start"":50,""end"":61,""text"":""turktelekom"",""labels"":[""Entity""]},{""start"":62,""end"":70,""text"":""turkcell"",""labels"":[""Entity""]},{""start"":71,""end"":81,""text"":""vodafonetr"",""labels"":[""Entity""]}]",23.113,"para kazandığınız hal ülke internet çekmediği yer turktelekom turkcell vodafonetr aynı","2024-08-02T18:16:05.053938Z"
2867,"1","2024-08-02T18:16:13.237695Z","[{""start"":0,""end"":12,""text"":""türk telekom"",""labels"":[""negative""]},{""start"":115,""end"":126,""text"":""turktelekom"",""labels"":[""negative""]},{""start"":127,""end"":135,""text"":""ttdestek"",""labels"":[""negative""]}]",5223,"[{""start"":0,""end"":12,""text"":""türk telekom"",""labels"":[""Entity""]},{""start"":115,""end"":126,""text"":""turktelekom"",""labels"":[""Entity""]},{""start"":127,""end"":135,""text"":""ttdestek"",""labels"":[""Entity""]}]",7.861,"türk telekom prime espresso kampanya iki hafta kullanılmıyor alınan şifre hat promosyon kod uyarı ver kullan düzel turktelekom ttdestek umitonaltr","2024-08-02T18:16:13.237695Z"
2868,"1","2024-08-02T18:16:17.602827Z","[{""start"":16,""end"":23,""text"":""turknet"",""labels"":[""positive""]}]",5224,"[{""start"":16,""end"":23,""text"":""turknet"",""labels"":[""Entity""]}]",4.086,"sıra tür 60mbit turknet geçin çalışan ne","2024-08-02T18:16:17.602827Z"
2869,"1","2024-08-02T18:16:20.623755Z","[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""negative""]}]",5225,"[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""Entity""]}]",2.597,"turkcell arıza mobil verim çalışmıyor amk","2024-08-02T18:16:20.623755Z"
2870,"1","2024-08-02T18:16:24.478148Z","[{""start"":54,""end"":62,""text"":""vodafone"",""labels"":[""negative""]}]",5226,"[{""start"":54,""end"":62,""text"":""vodafone"",""labels"":[""Entity""]}]",3.61,"35 360 öde yurt kaldığım yetmediği ek paket al rağmen vodafone iyi ben olan paket kullan para gözde çıkar","2024-08-02T18:16:24.478148Z"
2871,"1","2024-08-02T18:16:28.716721Z","[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""negative""]}]",5227,"[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""Entity""]}]",3.962,"turkcell superbox 150 gb fatura 624 9 tl biz 624 lira 90 kuruş sik sikinnnnn","2024-08-02T18:16:28.716721Z"
2872,"1","2024-08-02T18:16:48.410772Z","[{""start"":27,""end"":39,""text"":""türk telekom"",""labels"":[""negative""]},{""start"":139,""end"":151,""text"":""türk telekom"",""labels"":[""negative""]}]",5228,"[{""start"":27,""end"":39,""text"":""türk telekom"",""labels"":[""Entity""]},{""start"":139,""end"":151,""text"":""türk telekom"",""labels"":[""Entity""]}]",10.454,"olma harbi kafa yaşa tekel türk telekom bir çuval yer yok para özelleştirmedi akp bura alan adam bir yıl iç aynı işle 5 10 100 kat satmadı türk telekom özelleştirmesi kredi akp vermedi boş","2024-08-02T18:16:48.410772Z"
2873,"1","2024-08-02T18:17:23.860812Z","[{""start"":0,""end"":10,""text"":""vodafonetr"",""labels"":[""negative""]},{""start"":32,""end"":40,""text"":""vodafone"",""labels"":[""negative""]}]",5229,"[{""start"":0,""end"":10,""text"":""vodafonetr"",""labels"":[""Entity""]},{""start"":32,""end"":40,""text"":""vodafone"",""labels"":[""Entity""]}]",35.162,"vodafonetr değerli yetkililerim vodafone faturasız geç itibari faturalı hat talep bulun sevgili sistem henüz bir paket önermediği müşteri hizmet yaptığım görüşme sonuç 15 gün beklemem söyle sor","2024-08-02T18:17:23.860812Z"
2874,"1","2024-08-02T18:17:28.508634Z","[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""negative""]}]",5230,"[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""Entity""]}]",4.365,"turkcell nefret seviye bu zam üst zam yapıyo amk operatör 20 gb 404 öde şaka siker","2024-08-02T18:17:28.508634Z"
2875,"1","2024-08-02T18:17:37.902816Z","[{""start"":0,""end"":8,""text"":""vodafone"",""labels"":[""positive""]},{""start"":31,""end"":39,""text"":""vodafone"",""labels"":[""positive""]}]",5231,"[{""start"":0,""end"":8,""text"":""vodafone"",""labels"":[""Entity""]},{""start"":31,""end"":39,""text"":""vodafone"",""labels"":[""Entity""]}]",9.106,"vodafone bu ol özel 15gb kazan vodafone bu ol zaman link tıkla başvuru internet tamamla hattı kapı ücretsiz getir ayrıca özel 3 ay boyunca toplam 15gb hediye kaza","2024-08-02T18:17:37.902816Z"
2876,"1","2024-08-02T18:17:42.253160Z","[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""positive""]}]",5232,"[{""start"":0,""end"":8,""text"":""turkcell"",""labels"":[""Entity""]}]",4.079,"turkcell 30 yıl özel kullan internet paket paket ver haber ol arkadaş","2024-08-02T18:17:42.253160Z"
2877,"1","2024-08-02T18:18:02.054069Z","[{""start"":0,""end"":5,""text"":""ttkom"",""labels"":[""neutral""]},{""start"":11,""end"":19,""text"":""turkcell"",""labels"":[""neutral""]},{""start"":68,""end"":75,""text"":""telekom"",""labels"":[""neutral""]}]",5233,"[{""start"":0,""end"":5,""text"":""ttkom"",""labels"":[""Entity""]},{""start"":11,""end"":19,""text"":""turkcell"",""labels"":[""Entity""]},{""start"":68,""end"":75,""text"":""telekom"",""labels"":[""Entity""]}]",19.524,"ttkom aynı turkcell bugünkü dalga pozitife dönen güçlü hisse ol çık telekom aynı davran göster yine zirve dikkat et gerek borsa bir düzeltme ol etkile borsa hisse piyasa endeks bıst bist100 telekom","2024-08-02T18:18:02.054069Z"
2878,"1","2024-08-02T18:18:17.320736Z","[{""start"":43,""end"":56,""text"":""vodafone park"",""labels"":[""neutral""]}]",5234,"[{""start"":43,""end"":56,""text"":""vodafone park"",""labels"":[""Entity""]}]",14.971,"teselli et urgun de yazdigi se bak amk yok vodafone park kutlicaz","2024-08-02T18:18:17.320736Z"
